label,score,text
neutral,0.8283563852310181,UEFA Champions League Milan vs Napoli quarterfinalleg 1 of2 Real Madrid vs Chelsea quarterfinalleg 1 of2 LIVE MATCH Milan link 1 httpstco5USjDEd0eE Real link 2 httpstcoxwt1ucMDQR vzxvc
negative,0.9140163660049438,5 back chelsea ffs club always dumb shit bets
negative,0.6577304005622864,akuahwritess sorry I give Chelsea win I seen light tunnel
neutral,0.607080340385437,I laugh Spanish I believe Chelsea httpstcohwg3Qac7Dj
neutral,0.7721615433692932,Watch Online Real Madrid VS Chelsea 1st Leg Soccer Event Live Match httpstcoMTI1qutvdg httpstconjZE9KqSaP liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive RealMadridVsChelsea g34
neutral,0.8640021681785583,Live Stream Now English Commentary Real Madrid vs Chelsea FC httpstcoIbmm0SO994 CFC RMACHE HalaMadrid UCL ChampionsLeague
positive,0.4678945541381836,Real Madrid vs Chelsea blessings ChampionsLeague httpstcoQQNZXcIR7w
neutral,0.8554270267486572,Chelsea club Leggo ChelseaFC httpstcomxkGsygU1t
neutral,0.7296127676963806,Real Madrid VS Chelsea 1st Leg live match httpstcojHNtQ89nwS httpstcoDVHh9DKLsg RealMadridVSChelsea liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive edte
neutral,0.8495072722434998,LIVE Real Madrid vs Chelsea Munich Live Stream HD LINK httpstcofc23m1Qgck LINK httpstcofc23m1Qgck httpstcowBMMNzJu2F f
negative,0.5131277441978455,dontshootvinny Chelsea
neutral,0.879794180393219,Bet9jaOfficial Real Madrid 4 Chelsea 1 15705336
neutral,0.6969757080078125,PeakSanti Brother tweet Chelsea
neutral,0.5743919014930725,They really tried match At leastreal Madrid got 68 ball possession Chelsea 45 possession httpstcoVWj1LYDKzv
negative,0.934769332408905,YoungLilPappy AmericanHoolis The entire Chelsea team horrible season
neutral,0.4424957036972046,akinalabi Chelsea get draw pin twit
neutral,0.8228726983070374,Real Madrid vs Chelsea TV channel live stream watch US LIVE WATCH httpstcoigiL7xrqwV UCL RealMadrid Chelsea MatchdayLive RMACHE httpstcoj2tO17KFaD
neutral,0.6729409694671631,Dahkode Madrid 30 Chelsea Benzema ist goal
neutral,0.827006459236145,UEFA Champions League Milan vs Napoli quarterfinalleg 1 of2 Real Madrid vs Chelsea quarterfinalleg 1 of2 LIVE MATCH Milan link 1 httpstco5USjDEd0eE Real link 2 httpstcoxwt1ucMDQR xzbcv
neutral,0.7696968913078308,Watch Online Real Madrid VS Chelsea 1st Leg Soccer Event Live Match httpstcoMTI1qutvdg httpstconjZE9KqSaP liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive RealMadridVsChelsea t34
neutral,0.5797554850578308,Scenes Chelsea beat Real Madrid
neutral,0.8509513735771179,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague eczsd
negative,0.9310190081596375,Chelsea fans Im sorry advance
neutral,0.8621252775192261,ParionsSport Real Madrid 31 Chelsea FreebetParionsSport
neutral,0.7176294922828674,Real Madrid VS Chelsea 1st Leg live match httpstcojHNtQ89nwS httpstcoDVHh9DKLsg RealMadridVSChelsea liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive ertfwe
neutral,0.7992901802062988,UCL Livestream Real Madrid Vs Chelsea Stream Link httpstcoSbkADObbKr Real Madrid takes Chelsea UCL quarterfinals tonight UCLQuarterfinal RMDCHE ChampionsLeague RealMadridVsChelsea RealMadrid Chelsea RMAVsChe livestreaming football httpstcoIvNLfPUynz
neutral,0.648356556892395,SJftbI put lukaku team chelsea 3rd
positive,0.6859848499298096,IM A CHELSEA FAN TODAY httpstcoNwsww5PI6y
negative,0.5441510081291199,real madrid vs chelsea turns electricity city ALIAS GIMANA INI CARANYA GW NONTON RML VS CHELSEA KALO MATI LISTRIK BANH httpstcoxg8dUlCPne
neutral,0.5769414305686951,Vlone9m YashRMFC Im calmits Chelseano need things
neutral,0.8405794501304626,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edzx vsd
positive,0.5392460823059082,Come Chelsea Lets
neutral,0.5765538811683655,GhanaYesu Chelsea win 20
neutral,0.6536836624145508,Live Stream UEFA Champions League UCL Real Madrid Chelsea Joyful IPTV networkmarketing summerville golf cog7southmiami team 152days borntobefylde aleagueoftheirown newest streamsolo1b psfam fridaymorning readingcommunity httpstcop07oDvZBVs
neutral,0.7925741672515869,PabOdds Real Madrid 31 Chelsea
neutral,0.840691089630127,PoojaMedia Real Madrid vs Chelsea
positive,0.3942946791648865,A remarkable statistic Kantes last four Chelsea appearances come different managers Tuchel Potter Bruno Lampard He vital role play Blues defy odds reach semis LIVE httpstcoa7c8eHBK5r RMACHE UCL httpstco2rMdlTkmUE
neutral,0.8442215323448181,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edz fsd
neutral,0.7603069543838501,Watch Online Real Madrid VS Chelsea 1st Leg Soccer Event Live Match httpstcoMTI1qutvdg httpstconjZE9KqSaP liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive RealMadridVsChelsea zvwe
negative,0.8739343881607056,BorussiaPassion Funny havent included Chelsea list
negative,0.768674373626709,evansr30 slbsn Haalandinho10 Factual nonsense City spent 50m keepers since Pep joined weve 4 keepers Ederson Bravo costing combines 47m context Liverpool amd Chelsea spent 70 keepers
neutral,0.6119219064712524,Sooo Madrid Chelsea
negative,0.618262529373169,Benz AGS 110 Vini Goal Assist 110 RMA ML O 15 107 Draw 213 All 15 U Everyone fading Madrid I dont UCL lol combine horror show Chelsea Better team missing best player H2H Milan struggle attack See 11 BOL
neutral,0.6544246673583984,GalgalloAbagaro ChelseaFC Chelsea
neutral,0.8528292775154114,thebbbuzz Real Madrid 3 0 Chelsea fayeunolufunke Oyin29377326 FolabiFolabi5
positive,0.5409708619117737,deenayaah 41 favor Chelsea thank later
neutral,0.42385151982307434,DeadlineDayLive CatalunyaRadio Wow warra source n using Chelseas name
neutral,0.8163618445396423,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edsz fdsdsf
negative,0.9507098197937012,martinrico1980 skanny316 Exactly piss poor like Chelsea moment
neutral,0.8712295293807983,Real Madrid vs Chelsea 2023 Champions League Real Madrid vs Chelsea Live streaming Real Madrid vs Chelsea Live httpstcoCDMtQFG4Ft
neutral,0.7971459627151489,HD EN VIVO gt Real Madrid vs Chelsea live stream How watch Champions League online TV channel prediction odds time LIVE WATCH httpstcoi057zrxPs4 AC Milan vs Napoli UCL RealMadrid Chelsea MatchdayLive RMACHE httpstcoZheSFtqdLv
neutral,0.708814263343811,Real Madrid VS Chelsea 1st Leg live match httpstcojHNtQ89nwS httpstcoDVHh9DKLsg RealMadridVSChelsea liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive sefw
neutral,0.5218433141708374,Real Madrid v Chelsea tonight Champions League Backing game play certain way Could close contest Hope I hope httpstco1j1XmkO5bO
positive,0.7034750580787659,1burnm Chelsea alright Abrahamovic came decent team European silverware We got lucky really decided buy instead Spurs
neutral,0.8451051115989685,Real Madrid vs Chelsea LIVE Confirmed team news kickoff time live stream TV channel LIVE WATCH httpstcoigiL7xrqwV UCL RealMadrid Chelsea MatchdayLive RMACHE httpstcoDJ6TfhfeqX
positive,0.8168644905090332,bunmight001 PoojaMedia Fada lawd Chelsea
neutral,0.4799928367137909,chymaker SuellaBraverman PeterObi NgLabour ChinyereOkunna Peter Obi real kinda man Obidients thinks thing happened Hearthrow airport compared things I want reveal guys see Bola Ahmed Tinubu Wike Real Madrid beat Chelsea champions league tonight
neutral,0.7925741672515869,PabOdds Real Madrid 31 Chelsea
neutral,0.7659493088722229,Max prono Real Madrid vs Chelsea LIVE HD STREAM Real Madrid vs Chelsea Retweet amp Follow update splitflo If stream stop Go Link httpstcooi0xVJH3D8 RMACHE httpstcoYvLm6rgGs5
neutral,0.7200780510902405,fels1 Chelsea focus escaping relegation
neutral,0.8273273706436157,FreebetParionsSport Real Madrid 3 0 Chelsea httpstco6uuhUp1YTw
neutral,0.7681811451911926,Watch Online Real Madrid VS Chelsea 1st Leg Soccer Event Live Match httpstcoMTI1qutvdg httpstconjZE9KqSaP liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive RealMadridVsChelsea zvw
neutral,0.5484910011291504,1 chance 99 faith Common Chelsea Peter Obi Chelsea Madrid tinubu Atiku opay wike INEC soyinka httpstcoYcpCfzcHko
negative,0.8839400410652161,I pray Im proven wrong lineup Ive seen violent sex crime waiting happen Chelsea
neutral,0.8353932499885559,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague esx fsd
negative,0.5901709794998169,MMKaddu As I log httpstcobUvG9stZDf I refuse katwa bet chelsea hammering madrid England kuntiko ask KimeraStuart akimanyi
neutral,0.611541211605072,Gabrielgunner2 Chelsea win
positive,0.5831164121627808,R Madrid 1 3 Chelsea Correct score
neutral,0.8337591290473938,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edsz fds
positive,0.8723461627960205,Chelsea make investors happy tonight
neutral,0.8310989737510681,How going watch Real Madrid vs Chelsea match
neutral,0.8542875051498413,PassionFootClub ZEbetFr Real Madrid 11 Chelsea
neutral,0.898807942867279,Miguel Delaney talkSPORT commentary Madrid v Chelsea Me httpstco53LBqHPKva
neutral,0.7332214713096619,Real Madrid VS Chelsea 1st Leg live match httpstcojHNtQ89nwS httpstcoDVHh9DKLsg RealMadridVSChelsea liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive ertgt
neutral,0.719047486782074,lequipedusoir 2 Real Madrid 1 Chelsea
neutral,0.5822113156318665,We go JerkNJollof settings HateAlong Chelsea vs Real Madrid Special Guest ExpressionsOozing httpstcoeSled8ArYw via YouTube live 755pm httpstcokuVWdz2kvZ
neutral,0.7094365358352661,Quartz top choice bathroom countertops highly durable amp easy maintain Quartz heat amp scratchresistant comes variety different color options Please visit website discover FCBayern Xhaka Norway Chelsea Mancity TheMandalorian httpstco15KYsWGDeU
neutral,0.76651930809021,Watch Online Real Madrid VS Chelsea 1st Leg Soccer Event Live Match httpstcoMTI1qutvdg httpstconjZE9KqSaP liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive RealMadridVsChelsea xvf
negative,0.3756463825702667,chelsea tears tonight amen
neutral,0.8275402188301086,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague esx fds
neutral,0.7173734903335571,UEFA Champions League UCL Quarterfinal 1st Leg Real Madrid v Chelsea Thu 12 Apr 1500 ET Joyful IPTV ChampionsLeague CFC RMCF uefachampionsleague RealMadrid RMACHE Chelsea RMA httpstcoNbkYvFX1Cw
neutral,0.7228950262069702,PabOdds madrid 4 chelsea 0
neutral,0.7447496652603149,Real Madrid vs Chelsea Live Streaming Link If Stream Stops httpstcoRn6uUweLQP Real Madrid vs Chelsea Live stream Real Madrid UCL Chelsea Live Love Retweet httpstcoHLXy1ROgXa
neutral,0.8639844059944153,kilundeezy PrimeEdition Real 30 Chelsea
neutral,0.7571707963943481,Real Madrid Chelsea Face Off HighStakes Champions League Clash Live HerehttpstcoCxr7Q6IWTY UCL RMACHE CFC UCL Quarterfinal first league httpstcoK8eGtg0F6n
neutral,0.8008486032485962,UCL Livestream Real Madrid Vs Chelsea Stream Link httpstcor5QwOhvPCn Real Madrid takes Chelsea UCL quarterfinals tonight UCLQuarterfinal RMDCHE ChampionsLeague RealMadridVsChelsea RealMadrid Chelsea RMAVsChe livestreaming football httpstcozOV8FcpvdU
neutral,0.849020779132843,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edsf se
neutral,0.884375810623169,ruangtaktik OPPOIndonesia OPPOxUCL Real Madrid 01 Chelsea Sterling
neutral,0.7410743236541748,CryptoDiva Real Madrid 31 Chelsea lenivictor aderemi51 AjiboyeToheeb Iammondo itzLonnng
neutral,0.7855132818222046,PoloniumOpera So chelsea
neutral,0.8274244070053101,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague esz fds
negative,0.6673564910888672,quandaledpingle anan17h AbjaFCB You bloody liar 06 quarters barca vs benfica eto ronaldinho scored Round 16 vs Chelsea deco gudjohnson I think But push narrative moron
neutral,0.8457226753234863,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edsdsfs
neutral,0.6920331120491028,bodrepublic Real Madrid 2 Chelsea 1
neutral,0.7715648412704468,Watch Online Real Madrid VS Chelsea 1st Leg Soccer Event Live Match httpstcoMTI1qutvdg httpstconjZE9KqSaP liveevent livematch livesports livestreaming livetv pcmatch onlinewatching soccer soccermatch tvlive RealMadridVsChelsea g45
neutral,0.8140758275985718,Wait Chelsea going back 3 Fofana Vs Vini
neutral,0.5676087141036987,MULLII02 Im rooting Chelsea come httpstcoz1MBizqbwr
neutral,0.7049147486686707,Ayonitemi1000 Chelsea muslim
neutral,0.8517314791679382,Live Stream UEFA Champions League Real Madrid vs Chelsea Live Stream LIVE LINK httpstcos1OkC9x33s AC Milan vs Napoli Live Stream LIVE LINK httpstcouE0JprDvNC RMACHE UCL MilanNapoli UCL UEFAChampionsLeague edszvs
positive,0.8418239951133728,ChelseaFC This best Chelsea line far This team win good day And hopefully today good day
neutral,0.5272607207298279,PabOdds 01 Favour Chelsea
