text,referenced_tweets,created_at,possibly_sensitive,author_id,reply_settings,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id
"The mosaics inherited from historical land use present high landscape heterogeneity and great richness of birds (&gt; 20 species). Pelosas, León (~1000m). https://t.co/c2p040Qgxi",,2023-04-07 12:15:04+00:00,False,294314594,everyone,0,0,0,0,0,
"Do you like my pokemon?🍒🍒🍒 
#广州 #广州丝足 https://t.co/zds1Hka1SY",,2023-04-07 12:15:04+00:00,False,1635628491621146631,everyone,0,0,0,0,0,
Jacki wisely shares how to celebrate Gen Z and reach them. Read more here. - https://t.co/i0rGB43mLk https://t.co/TBhNkapVQC,[<ReferencedTweet id=1644312829581750272 type=replied_to],2023-04-07 12:15:04+00:00,False,820836289,everyone,0,0,0,0,0,
"#TheOwlHouse Covention (S1E5)
Frame: 24291/31725 https://t.co/SWpK7HZ8m5",,2023-04-07 12:15:04+00:00,False,1593251644757618690,everyone,0,0,1,0,0,
new mask https://t.co/XEbp46BlY4,,2023-04-07 12:15:04+00:00,False,1439085615111237637,everyone,0,0,0,0,0,
@rembraandt @AstralWytch This card is absolutely OP https://t.co/ZUrQZTMblI,[<ReferencedTweet id=1643964889466019840 type=replied_to],2023-04-07 12:15:04+00:00,False,723823430575878145,everyone,0,0,0,0,0,
HOBI DANCING TO PEOPLE PT 2 OH MY GOD https://t.co/0to4DDrAdT,,2023-04-07 12:15:04+00:00,False,858624121835470848,everyone,0,0,0,0,0,
You ever do this back in the day @mleland8? https://t.co/Qo5J7YFBBD,[<ReferencedTweet id=1643957313731018752 type=quoted],2023-04-07 12:15:04+00:00,False,1502037481797029900,everyone,0,0,0,0,0,
"please contact me tonight 
#佛山资源 #佛山丝足 https://t.co/WqzbYCnxJH",,2023-04-07 12:15:04+00:00,False,1627798582811131905,everyone,0,0,0,0,0,
"Just seen the message in the Telegram channel, lfg! @UPK_Collective @JayDeeBoCT @aditya_nasta @cbXVv4aNKJf1bgc https://t.co/nrI5ly2jqt",[<ReferencedTweet id=1643769576428019712 type=quoted],2023-04-07 12:15:04+00:00,False,241949805,following,0,0,0,0,0,
@4KelseyAnderson Yes’m. https://t.co/n3jTidybSu,[<ReferencedTweet id=1644163178459197440 type=replied_to],2023-04-07 12:15:04+00:00,False,3410849613,everyone,0,0,0,0,1,
so cute love you happy piggy baby💙💙🐷 https://t.co/UeWIv0yJng,[<ReferencedTweet id=1644311715088302082 type=quoted],2023-04-07 12:15:04+00:00,False,1620994777717293056,everyone,0,0,0,0,0,
"💯🤐👌😋😌
Certainly personal discover performance measure.
 #哈尔滨 https://t.co/v2Vmm3n6qB",,2023-04-07 12:15:04+00:00,False,2892201354,everyone,0,0,0,0,0,
@EngmannDm @Nyamewaaaaa Me and shamelessness https://t.co/9qcjbZdf93,[<ReferencedTweet id=1644312317448929282 type=replied_to],2023-04-07 12:15:04+00:00,False,1142537123159056386,everyone,0,0,0,0,0,
"GrainFalknerBeatrixOlin   
#赤峰 #约 #炮 https://t.co/62p96GN4Pk",,2023-04-07 12:15:04+00:00,False,2324532626,everyone,0,0,0,0,0,
"Father and son.. :)
I start over again to make it right.. Chapter 1 and 2 went well.. heheh.. 😁
#BrokTheInvestiGator https://t.co/V7my0jtJNE",,2023-04-07 12:15:04+00:00,False,407528359,everyone,0,0,0,0,0,
world you https://t.co/w6dRCY43k5,,2023-04-07 12:15:04+00:00,False,122563635,everyone,0,0,0,0,0,
#batebro shares sex doll with each other https://t.co/skasbc7uMJ,,2023-04-07 12:15:04+00:00,False,2536719527,everyone,0,0,0,0,0,
"Listen to the #NatureSounds station on #AmazonMusic: 
https://t.co/RLW4X7Eil0

⬇️ https://t.co/zYtfK3nnlH",,2023-04-07 12:15:04+00:00,False,430254428,everyone,0,1,0,0,0,
@ianheinischmma $SERP a nice inclusion to your plans https://t.co/sRY7mKsRnw,[<ReferencedTweet id=1644279096199852037 type=replied_to],2023-04-07 12:15:04+00:00,False,1606642064451567616,everyone,0,0,0,0,0,
"Get well soon Daddy 🤍🦖 @EWaraha 
#อิงฟ้ามหาชน 
 https://t.co/r2spT6xZLp",,2023-04-07 12:15:04+00:00,False,1579403771666309120,everyone,0,0,0,0,0,
"1AAFCA69 :Battle ID
I need backup!
Lvl 200 Ultimate Bahamut
https://t.co/It4aA3uE2j",,2023-04-07 12:15:04+00:00,False,3538465096,everyone,0,0,0,0,0,
That girl just love damage guys and she’s damaged herself https://t.co/MRPTMUH11X,[<ReferencedTweet id=1644260780513144836 type=quoted],2023-04-07 12:15:04+00:00,False,2260277355,everyone,0,0,0,0,0,
Join us at an upcoming event! - https://t.co/zkx7JBw4Lj https://t.co/IOOrJMGa2l,,2023-04-07 12:15:04+00:00,False,2750380094,everyone,0,0,0,0,0,
my girrrl https://t.co/mud8Ru0y0A,[<ReferencedTweet id=1644154068083019776 type=quoted],2023-04-07 12:15:04+00:00,False,1587720135501979648,everyone,0,0,0,0,0,
"Good morning ☀️ 
#临沂丝足 #临沂资源 https://t.co/8S3ZCcoxSO",,2023-04-07 12:15:04+00:00,False,1634231375845834766,everyone,0,0,0,0,0,
Whatever program campaign our matter across friend still door without woman until nothing. https://t.co/v14DE4uCae,[<ReferencedTweet id=1644312827291897856 type=quoted],2023-04-07 12:15:04+00:00,False,1630345629221240833,everyone,0,0,0,0,0,
@chitaglorya3rd @arbipadcom @crypto_portals tasks complete! wish me luck 🐥😍 https://t.co/3ckBFxmbYb,[<ReferencedTweet id=1643883005281435648 type=replied_to],2023-04-07 12:15:04+00:00,False,1525264262129930240,everyone,0,0,0,0,0,
MAH QUEEN ; _ ; https://t.co/Z12Bra16Xj,,2023-04-07 12:15:04+00:00,False,1468318672083361792,everyone,0,0,0,0,0,
The most anticipated airdrop of 2023! @Osbaldo32384392 @DoctorM_DO @Jonson11883980 https://t.co/QCbfCmGRec,[<ReferencedTweet id=1643769576428019712 type=quoted],2023-04-07 12:15:04+00:00,False,1058932935749824512,following,0,0,0,0,0,
"Introducing Cyber Savage - the ultimate cyberpunk pfp collectibles NFT! With 10,000 unique designs, there's a Cyber Savage for everyone. Get ready to unleash your inner cyber warrior and join the revolution! 

#CyberSavage #NFTcollectibles #nftcollectors #pfpNFT #opensea #nftclub https://t.co/2Ndlp46RYz",,2023-04-07 12:15:04+00:00,False,1644302626811691011,everyone,0,0,0,0,1,
Indeed #fridaymorning https://t.co/cWJf4NkHQH,,2023-04-07 12:15:04+00:00,False,760366112013971456,everyone,0,0,0,0,0,
i'll keep repeating it but something about the way he dresses and carries himself *in love noises* https://t.co/3ZC26nHVut,,2023-04-07 12:15:04+00:00,False,975457634848559105,everyone,0,0,0,0,0,
"wto / want to opslot

pc minji jepit sg23 new jeans pair 

116k exc cargotax (sorry ovp aku belinya emang segini)
Ready 🇨🇳 (sudah arrived wh 🇨🇳)
Ada GO Line trusted 
Detail by dm

tag wts sell photocard seasons greetings 2023 newjeans lfb https://t.co/ozFghnuPU7",,2023-04-07 12:15:04+00:00,False,1412711713569349634,everyone,0,0,0,0,0,
Younger Y jacket https://t.co/t0KNqMcUk8,,2023-04-07 12:15:04+00:00,False,1602474580668555265,everyone,0,0,0,0,0,
"Mario Movie Just The Beginning Of Nintendo &amp; Illumination's ""Rewarding Collaboration"" https://t.co/S6d2WKNVks #Repost #SuperMario #MarioMovie #Nintendo #Movies https://t.co/Kp5y12gtTd",,2023-04-07 12:15:04+00:00,False,26469931,everyone,0,0,1,0,0,
"Do you like my pokemon? 🥺💕🥺💕 
#杭州 #杭州资源 https://t.co/ZQHdG9KMQU",,2023-04-07 12:15:04+00:00,False,1633666509657772032,everyone,0,0,0,0,0,
"We incessantly term solutions. Instead of making ideas, while
OUNASS_NOON_PROMO_NON_TOYOU_TO_Fordeal_HM_Modanisa_and_Body_H&amp;M
YOU_H_AND_M_OUNAS_COUPON_SIVVI_NAMSHI_CODE_ONAS_DISCOUNT_ONASS_
Every conversation fought a dead lion A man who https://t.co/4WVjS0SLt2",,2023-04-07 12:15:04+00:00,False,3314076716,everyone,0,0,0,0,0,
"#SpiderverseOnJune2nd
Very excited to watch https://t.co/NsSAIYDDuV",,2023-04-07 12:15:04+00:00,False,1452614189420220419,everyone,0,0,0,0,0,
